"11. What slogan has been popularized in India for population control?","a) Hum Saath Saath hai","b) Hum Do Humare Do","c) Hum Honge Kamiyab Ek Din","d) Bharat Mata Ki Jay","Answer: b"
"12. Which of the following is not a step taken to keep a check on the population?","a) Marriageable age rises of females to 18 years and of males to 21 years","b) Promotion of contraceptives","c) One child norm","d) Reservation in offices for women candidates","Answer: d"
"1. A contraceptive should be user-friendly, easily-available, and with least side-effects.","a) True","b) False","Answer: a"
"2. A contraceptive is meant to hinder the sexual desire and drive of the user.","a) True","b) False","Answer: b"
"3. What is the principle of natural contraceptive methods?","a) Avoiding sperm and ovum to meet","b) Avoiding release of egg","c) Avoiding release of sperm","d) Abortion when pregnant","Answer: a"
"4. What contraceptive method prevents coitus during the ovulation period?","a) Periodic abstinence","b) Permanent abstinence","c) Periodic absence","d) Permanent absence","Answer: a"
"5. What is the period 5 days prior, and post-ovulation called?","a) Fertile period","b) Infertile period","c) Abstinent period","d) Maternity period","Answer: a"
"6. What is the scientific term for the withdrawal of penis from vagina before ejaculation?","a) Periodic abstinence","b) Lactational amenorrhea","c) Coitus interruptus","d) Coitus pluralis","Answer: c"
"7. What method is used to prevent the ejaculated semen from entering the vagina during intercourse?","a) Periodic abstinence","b) Lactational amenorrhea","c) Coitus interruptus","d) Coitus pluralis","Answer: c"
"8. What is coitus interruptus?","a) Rejection of sperms by female","b) Rejection of egg my male","c) Withdrawal of the penis from the vagina before ejaculation","d)Withdrawal of the penis from the vagina after ejaculation","Answer: c"
"9. What is the absence of menstruation called?","a) Periodic abstinence","b) Lactational amenorrhea","c) Coitus interruptus","d) Coitus pluralis","Answer: b"
"10. What is lactational amenorrhea?","a) Inability of female to lactate","b) Inability of female to conceive","c) Inability of male to conceive","d) Inability of female to menstruate","Answer: d"
"11. Which of the following is not a natural contraceptive method?","a) Periodic abstinence","b) Condoms","c) Lactational amenorrhea","d) Coitus interruptus","Answer: b"
"12. Natural methods have ______ side-effects and have _____ rate of failure.","a) many, high","b) less, high","c) many, low","d) less, low","Answer: b"
"1. What methods are used to prevent the meeting of a sperm and an egg by the use of a barrier?","a) Natural methods","b) Barrier methods","c) Oral methods","d) Intrauterine methods","Answer: b"
"2. Barrier methods exist only for males.","a) True","b) False","Answer: b"
"3. What are condoms made of?","a) Thin rubber or latex sheath","b) Thick rubber or latex sheath","c) Paper","d) Plastic","Answer: a"
"4. What part of male genitalia is covered by a condom?","a) Penis","b) Scrotum","c) Testis","d) Fallopian tube","Answer: a"
"5. What part of female genitalia is covered by a condom?","a) Mons pubis","b) Cervix","c) Labia minora","d) Clitoris","Answer: b"
"6. Which barrier method is made of latex sheath and holds the semen after coitus?","a) Spermicidal jelly","b) Spermicidal cream","c) Spermicidal foam","d) Condom","Answer: d"
"7. Condoms should be worn after ejaculation.","a) True","b) False","Answer: b"
"8. Which is a popular brand of condoms designed for males?","a) Nirodh","b) Virodh","c) Vinod","d) Saheli","Answer: a"
"9. Apart from preventing conception, condoms are also known to prevent transmission of ______","a) STDs","b) STMs","c) ATMs","d) ATDs","Answer: a"
"10. STD stands for ______","a) Selfish Trump Democrat","b) Selfborn Tumor of Disneyland","c) Sexually Transmitted Diseases","d) Sexually Tested Diseases","Answer: c"
"11. What is AIDS an acronym for?","a) Acquired Immune Deficiency Syndrome","b) Acquired Immunodeficiency Syndrome","c) Acquired Immunity During Sex","d) Acquired Immune Deficiency Stabilized","Answer: b"
"12. Which of the following is not a property of condoms?","a) Disposable","b) Self-insertable","c) Surgical insertion","d) Provides privacy","Answer: c"
"13. Which of the following barrier device is not made of rubber?","a) Cervical caps","b) Vaults","c) Diaphragms","d) CuT","Answer: d"
"14. Diaphragms, cervical caps, and vaults are used to cover _______","a) Penis","b) Cervix","c) Breasts","d) Scrotum","Answer: b"
"15. Which of the following barrier method is not reusable?","a) Cervical caps","b) Vaults","c) Diaphragms","d) Condoms","Answer: d"
"1. What methods are inserted into the uterus through the vagina to prevent pregnancy?","a) Natural methods","b) Barrier methods","c) Oral methods","d) Intrauterine methods","Answer: d"
"2. Intrauterine methods exist only for females.","a) True","b) False","Answer: a"
"3. IUDs stand for _______","a) Intra Uterine Devices","b) Inter Uterine Devices","c) Intra Uterine Diseases","d) Inter Uterine Diseases","Answer: a"
"4. Which of the following is a non-medicated IUD?","a) Lippes loop","b) Cu7","c) Multiload 375","d) Progestasert","Answer: a"
"5. Which of the following is not a copper releasing IUD?","a) Cu7","b) CuT","c) LNG-20","d) Multiload 375","Answer: c"
"6. Which of the following IUDs work by releasing hormone?","a) Lippes loop","b) Cu7","c) Multiload 375","d) Progestasert","Answer: d"
"7. LNG-20 is an IUD, hence releases Cu ions to terminate pregnancy.","a) True","b) False","Answer: b"
"8. How do IUDs prevent pregnancy?","a) By preventing mixing of vaginal and seminal fluids","b) By increasing phagocytosis of sperms","c) By increasing phagocytosis of eggs","d) By preventing the release of egg","Answer: b"
"9. How do Cu ions in copper releasing IUDs prevent fertilization?","a) By reducing the motility of the sperms","b) By increasing the motility of the sperms","c) By causing the females to expel out the sperms","d) By causing the lysis of sperms","Answer: a"
"10. What is the unique feature of hormone-releasing IUDs?","a) Causing lysis of sperms","b) Increasing the release of sperms by male","c) Rendering the uterus unsuitable for the fertilized egg to implant","d) Closing of vagina","Answer: c"
"1. What are the contraceptives delivered via the oral cavity called?","a) Natural methods","b) Barrier methods","c) Oral methods","d) Intrauterine methods","Answer: c"
"2. Oral methods exist only for females.","a) True","b) False","Answer: b"
"3. Which of the following hormonal dosage is given as an oral administration to prevent pregnancy?","a) Relaxin","b) Progesterone","c) Estradiol","d) Epinephrine","Answer: b"
"4. What are oral contraceptives called?","a) Alcohols","b) Pills","c) Injections","d) Salines","Answer: b"
"5. At what phase of the menstrual cycle should the dosage of pills start?","a) Follicular phase","b) Testicular phase","c) Menstrual phase","d) Secretory phase","Answer: c"
"6. When should a female take an oral pill?","a) After the delivery of the baby","b) When pregnancy has been planned","c) When pregnancy has to be avoided","d) When Donald Trump announces so","Answer: c"
"7. Oral pills can be consumed at an interval of 21 days.","a) True","b) False","Answer: b"
"8. Which of the following is not the function of an oral pill?","a) Inhibit ovulation","b) Inhibit heart development in the fetus","c) Inhibit implantation","d) Inhibit entry of sperms","Answer: b"
"9. Which of the following is a brand name for female oral contraceptives in India?","a) Nirodh","b) Virodh","c) Vinod","d) Saheli","Answer: d"
"10. What is the nature of components in Saheli?","a) Steroidal","b) Glycolipid based","c) Phospholipid based","d) Non-steroidal","Answer: d"
"11. What is the frequency of intake required for Saheli to work?","a) Twice a month","b) Once a week","c) Once a year","d) Once a month","Answer: b"
"1. What contraceptives are placed under the skin?","a) Implants","b) Condoms","c) Pills","d) Intrauterine methods","Answer: a"
"2. Rape cannot result in pregnancy.","a) True","b) False","Answer: b"
"3. What contraceptive cannot be used after unprotected intercourse?","a) Condoms","b) Implants","c) Pills","d) Injections","Answer: a"
"4. What are the two hormones that can be used to prevent pregnancy in the form of injections or implants?","a) Progesterone and Estrogen","b) Progesterone and Testosterone","c) Estrogen and Testosterone","d) Estrogen and Oxytocin","Answer: a"
"5. Which of the following can serve as an emergency contraceptive?","a) Progestogen","b) Condoms","c) Spermicidal gels","d) Spermicidal lubes","Answer: a"
"6. Progestogen and progestogen-estrogen combinations work only up to 72 hours after casual unprotected intercourse.","a) True","b) False","Answer: a"
"1. What are the invasive methods used to prevent pregnancy called?","a) Natural methods","b) Barrier methods","c) Oral methods","d) Surgical methods","Answer: d"
"2. Surgical methods are permanent.","a) True","b) False","Answer: a"
"3. Surgical methods are also called as _________","a) fertilization","b) sterilization","c) ejaculation","d) emission","Answer: b"
"4. Which of the following is prevented by surgical intervention?","a) Fusion of male and female gametes","b) Synthesis of gametes","c) Motility of sperms","d) Transport of gametes","Answer: d"
"5. What is the procedure for sterilization in males?","a) Vasectomy","b) Tubectomy","c) Decapitation","d) Circumcision","Answer: a"
"6. What is the procedure for sterilization in females?","a) Vasectomy","b) Tubectomy","c) Decapitation","d) Circumcision","Answer: b"
"7. Surgical methods have meager rates of success as contraceptive methods.","a) True","b) False","Answer: b"
"8. In vasectomy, the incision is made through which body part?","a) Abdomen","b) Penis","c) Scrotum","d) Breasts","Answer: c"
"9. In tubectomy, the incision is made through which body part?","a) Abdomen","b) Penis","c) Scrotum","d) Breasts","Answer: a"
"1. Who should be consulted to discuss the pros and cons of a contraceptive?","a) Lawyers","b) Politicians","c) Astrologists","d) Doctors","Answer: d"
"2. Contraceptives help to maintain good reproductive health.","a) True","b) False","Answer: b"
"3. What does a contraceptive prevent?","a) fertilization","b) sterilization","c) ejaculation","d) emission","Answer: a"
"4. Which of the following is not the right reason to use a contraceptive?","a) Spacing pregnancies","b) Delaying pregnancy","c) Preventing pregnancy","d) Initiating pregnancy","Answer: d"
"5. Which of the following is a side-effect of the widespread use of contraceptives?","a) Abdominal pain","b) Bleeding","c) Nausea","d) Coma","Answer: d"
"6. Contraceptives can play a significant role to keep a check on the uncontrolled population growth.","a) True","b) False","Answer: a"
"1. What is MTP an acronym for?","a) Menstrual Termination of Pregnancy","b) Medical Test for Pregnancy","c) Menstrual Test for Pregnancy","d) Medical Termination of Pregnancy","Answer: d"
"2. Of every 5 pregnancies, 1 pregnancy results in induced abortion.","a) True","b) False","Answer: a"
"3. What is the other term for MTP?","a) Induced abortion","b) Forced death","c) Pregnancy-induced sterilization","d) Unwanted pregnancy","Answer: a"
"4. Which of the following is not a reason for the debate of legalizing MTP in many countries?","a) Emotional issues","b) Ethical issues","c) Religious issues","d) Economic issues","Answer: d"
"5. What restriction has been posed by Government of India on the use of MTP?","a) Illegal female foeticide","b) Illegal male foeticide","c) Illegal drug smuggling","d) Illegal use of narcotics","Answer: a"
"6. Which of the following is not the correct reason for the use of MTP?","a) Get rid of unwanted pregnancy","b) Terminate pregnancies that are fatal to mother","c) Terminate pregnancies that are fatal to foetus","d) Female foeticide","Answer: d"
"7. The primary purpose of MTP is to prevent the population rise.","a) True","b) False","Answer: b"
"8. What period of pregnancy are the MTPs safest?","a) First trimester","b) Second trimester","c) Third trimester","d) Fourth trimester","Answer: a"
"1. What is the inability to conceive a baby even after unprotected intercourse called?","a) Sterility","b) Infertility","c) Fertility","d) Reproductivity","Answer: b"
"2. Infertility can arise because of many factors, one of which can be psychological.","a) True","b) False","Answer: a"
"3. What clinics can help in diagnosing and providing treatment for patients suffering infertility?","a) Fertility clinics","b) Infertility clinics","c) Psychology clinics","d) Philosophy clinics","Answer: b"
"4. ART stands for _______","a) Assisted Reproductive Technologies","b) Assisted Reproductive Techniques","c) Assisted Respiratory Technologies","d) Assisted Respiratory Techniques","Answer: a"
"5. A significant source of infertility comes from males.","a) True","b) False","Answer: a"
"1. What technique involves fertilization outside the body of the female?","a) Intrauterine fertilization","b) In vitro fertilization","c) In vivo fertilization","d) Ex vivo fertilization","Answer: b"
"2. What does IVF stand for?","a) In vivo fertilization","b) In vitro fertilization","c) In vivo fermentation","d) In vitro fermentation","Answer: b"
"3. What follows IVF?","a) Coitus","b) Embryo transfer","c) Embryo sacrifice","d) Embryo delivery","Answer: b"
"4. ET stands for _______","a) Ejaculate Transfer","b) Embryo Transfer","c) Embryo Termination","d) Embryo Teleportation","Answer: b"
"5. Which program is involved in collecting eggs from females and sperms from males to induce fertilization in a test tube?","a) Swachha Bharat program","b) Test tube baby program","c) Anti-national program","d) Fertility program","Answer: b"
"6. ZIFT is an acronym for ________","a) zygote intra fallopian transfer","b) zygote inter fallopian transfer","c) zygote intra fallopian traction","d) zygote inter fallopian traction","Answer: a"
"7. In the test tube baby program, what method is used for implantation of embryo from 1-8 cell stage?","a) Zygote intra fallopian transfer","b) Intra uterine transfer","c) Zygote inter fallopian transfer","d) Inter uterine transfer","Answer: a"
"8. IUT stands for _______","a) intra uterine transfer","b) inter uterine transfer","c) intra uterine traction","d) inter uterine traction","Answer: a"
"9. In the test tube baby program, what method is used for implantation of a blastocyst with more than 8 cells?","a) Zygote intra fallopian transfer","b) Intra uterine transfer","c) Zygote inter fallopian transfer","d) Inter uterine transfer","Answer: b"
"10. GIFT is an acronym for  _________","a) gamete intra fallopian transfer","b) gamete inter fallopian transfer","c) gamete intra fallopian traction","d) gamete inter fallopian traction","Answer: a"
"11. What method can be used for carrying out in vivo fertilization for a sterile but fertile female?","a) ZIFT","b) GIFT","c) IUT","d) AI","Answer: b"
"12. ICSI stands for ________","a) intra cytoplasmic sperm injection","b) inter cytoplasmic sperm injection","c) intra cytoplasmic semen injection","d) inter cytoplasmic semen injection","Answer: a"
"13. What technique is used to inject the sperm directly into the ovum in a laboratory setting?","a) ZIFT","b) GIFT","c) IUT","d) ICSI","Answer: d"
"1. What, according to Medel, was responsible for the inheritance of specific traits?","a) Genes","b) Factors","c) Chromosomes","d) DNA","Answer: b"
"2. The structure of DNA by ______ received the Nobel Prize in 1962.","a) Maurice Wilkins","b) Rosalind Franklin","c) Francis Crick","d) Erwin Chargaff","Answer: c"
"3. What branch of biology focusses on the study of patterns of inheritance?","a) Genetics","b) Immunology","c) Evolution","d) Ecology","Answer: a"
"4. The process of transfer of characters from parents to offspring is referred to as ______","a) Inheritance","b) Heritage","c) Genetics","d) Variation","Answer: a"
"5. What determines the differences between the progeny and parents?","a) Inheritance","b) Heritage","c) Genetics","d) Variation","Answer: d"
"6. Sexual reproduction produces larger variations than asexual reproduction.","a) True","b) False","Answer: a"
"7. Which of the following approaches used by early humans is not an instance of exploitation of variation in population for the benefit of society?","a) Domestication of dog","b) Domestication of cow","c) Artificial selection of wheat as a crop","d) Invention of fire","Answer: d"
"8. Who proposed the laws of inheritance in living organisms?","a) Gregor Mendel","b) James Watson","c) Francis Crick","d) Erwin Chargaff","Answer: a"
"9. What technique in plant biology was used by Gregor Mendel to derive the patterns of inheritance?","a) Hybridization","b) Mutagenesis","c) Exportation","d) Importation","Answer: a"
"1. What is the process of removal of anthers termed?","a) Demasculation","b) Emasculation","c) Remasculation","d) Masculation","Answer: b"
"2. What process needs to be avoided for carrying of efficient crosses?","a) Self-pollination","b) Fertilization","c) Development of embryo","d) Pollen tube development","Answer: a"
"3. What is the generation of plants produced by the crossing of true-breeding plants called?","a) F1","b) F0","c) F2","d) F3","Answer: a"
"4. What does F in “F1 progeny” stand for?","a) Filial","b) Fillial","c) Filum","d) Filler","Answer: a"
"5. What should be the phenotype of the F1 progeny produced by a cross between tall and dwarf true-breeding garden pea plants?","a) Tall plants","b) Dwarf plants","c) Intermediate plants","d) Mixed population of tall and dwarf plants","Answer: a"
"6. I = Inflated, i = constricted. Given that the phenotype of F1 progeny is inflated pods and that the parents are true-breeding, which of the following is not a possible genotype of parents?","a) Parent 1: II; Parent 2: ii","b) Parent 1: II; Parent 2: II","c) Parent 1: ii; Parent 2: ii","d) Parent 1: ii; Parent 2: II","Answer: c"
"7. What should be the phenotype of a cross between violet and white-flowered true-breeding garden pea plants?","a) Violet","b) White","c) Pink","d) Red","Answer: a"
"8. With green pods as a dominant trait over yellow, which of the following crosses will result in all progeny having yellow pods?","a) Homozygous green and homozygous yellow","b) Heterozygous green and heterozygous green","c) Homozygous yellow and homozygous yellow","d) Homozygous green and homozygous green","Answer: c"
"9. The cross of true-breeding yellow and green seeded pea plants can only produce yellow seeded progeny.","a) True","b) False","Answer: a"
"10. If VV produces violet flowers and vv produces white flowers, what will be the phenotype and genotype of the F1 progeny?","a) All violet; Tt","b) All white; tt","c) All violet; TT and Tt","d) All violet; TT, Tt, and tt","Answer: a"
"11. The factor which expresses in homozygous and heterozygous states is called _______","a) dominant","b) recessive","c) gene","d) allele","Answer: a"
"12. A plant that exhibits two alleles for only one trait is called ________","a) monohybrid","b) dihybrid","c) monogamous","d) digamous","Answer: a"
"13. During meiosis, what happens to the parental alleles?","a) They segregate","b) They undergo repair","c) They undergo breakage","d) They replicate","Answer: a"
"14. The presence of two different alleles at a particular locus results in _________","a) Homozygosity","b) Heterozygosity","c) Hemizygosity","d) Nullizygosity","Answer: b"
"1. What diagram is used to study the production of zygotes in F1 and F2 generation?","a) Punnett square","b) Punnett rectangle","c) Punnett rhombus","d) Punnett circle","Answer: a"
"2. Who deserves the credit to discover Punnett square?","a) Reginald Punnett","b) Gregor Mendel","c) John Watson","d) Maurice Punnett","Answer: a"
"3. Where are the parental genotypes mentioned in a Punnett square?","a) Left column and top row","b) Left column and right column","c) Top row and bottom row","d) Right column and bottom row","Answer: a"
"4. What is represented in the boxes of the Punnett square?","a) Gametes of male parent","b) Gametes of female parent","c) Genotype of the offspring produced","d) Genotype of all possible offsprings","Answer: a"
"5. What gametes are produced by a Vv heterozygous plant?","a) 50% V and 50% v","b) 75% V and 25% v","c) 25% V and 75% v","d) 100% V and 0% v","Answer: a"
"6. Upon self-fertilization of Aa with itself, the probability of A gamete fusing A and a gamete is equal.","a) True","b) False","Answer: a"
"7. Which of the following is the correct number of offsprings produced by self-fertilization of a heterozygous pea plant for a trait that exhibits Mendelian genetic pattern?","a) 250 Homozygous dominant, 500 Heterozygous dominant and 250 Homozygous recessive","b) 125 Homozygous dominant, 125 Heterozygous dominant and 125 Homozygous recessive","c) 500 Homozygous dominant, 501 Heterozygous dominant and 250 Homozygous recessive","d) 500 Homozygous dominant, 250 Heterozygous dominant and 500 Homozygous recessive","Answer: a"
"8. The ratio of genotypes observed in progeny after a cross has been performed is called ________","a) genotypic ratio","b) phenotypic ratio","c) absolute ratio","d) relative ratio","Answer: a"
"9. The ratio of phenotypes observed in progeny after a cross has been performed is called ________","a) genotypic ratio","b) phenotypic ratio","c) absolute ratio","d) relative ratio","Answer: b"
"10. What generation of Mendelian cross has a phenotypic ratio of 3:1?","a) F0","b) F1","c) F2","d) F3","Answer: c"
"11. According to the law of dominance, what are the discrete units that control the characters?","a) Factors","b) Multipliers","c) Divisors","d) Remainders","Answer: a"
"12. The factors that Mendel postulated occur in triplets.","a) True","b) False","Answer: b"
"13. Which of the following is not a statement of the principle of dominance?","a) Factors occur in pairs","b) One factor is dominant over the other","c) Factors control characters","d) Factors segregated during the process of meiosis","Answer: d"
"14. A homozygous parent produces gametes that are ______; while the heterozygous parent produces gametes that are _______","a) similar; similar","b) similar; dissimilar","c) dissimilar; dissimilar","d) dissimilar; similar","Answer: b"
"1. Which of the following shows incomplete dominance?","a) Flower color in garden peas","b) Flower color in snapdragon","c) Blood grouping in humans","d) Pod color in garden peas","Answer: b"
"2. Incomplete dominance violated Mendel’s law of dominance.","a) True","b) False","Answer: b"
"3. If a cross between true-breeding red-flowered and true-breeding white-flowered plants give rise to pink-flowered progeny, what is the mode of inheritance?","a) Complete dominance","b) Incomplete dominance","c) Codominance","d) Multiple allelism","Answer: b"
"4. Rahul observed a plant in his garden. He hypothesized that the stem height exhibited incomplete dominance. To check for his, he created true-breeding lines of tall and short plants. He then crossed these and sampled 1000 progeny. Which of the following cases, matches his hypothesis?","a) 500 tall plants, 250 intermediate plants, and 250 small plants","b) 250 tall plants, 500 intermediate plants, and 250 small plants","c) 250 tall plants, 250 intermediate plants, and 500 small plants","d) 125 tall plants, 750 intermediate plants, and 125 small plants","Answer: b"
"5. The genotypic ratio observed in incomplete dominance is different from the genotypic ratio observed in complete dominance.","a) True","b) False","Answer: b"
"6. In the case of incomplete dominance, which zygosity expresses the blending of characters?","a) Homozygosity","b) Heterozygosity","c) Hemizgosity","d) Nullizygosity","Answer: b"
"7. What holds the information for a particular trait?","a) Gene","b) Genome","c) Exon","d) Intron","Answer: a"
"8. Which of the following fill not be the nature of enzyme encoded by a recessive gene?","a) Less efficient enzyme","b) No function observed for the enzyme","c) Abnormal function of the enzyme","d) More efficient enzyme","Answer: d"
"9. The flower color in Snapdragon exhibits _______","a) complete dominance","b) incomplete dominance","c) codominance","d) multiple allelism","Answer: b"
"1. In what mode of inheritance, the F1 progeny exhibit characteristics of both the parents?","a) Complete dominance","b) Incomplete dominance","c) Codominance","d) Multiple allelism","Answer: c"
"2. Which of the following is an instance of codominance?","a) Flower color in garden peas","b) Flower color in snapdragon","c) Blood grouping in humans","d) Pod color in garden peas","Answer: c"
"3. ABO blood grouping in humans is an instance of ___________","a) complete dominance","b) incomplete dominance","c) codominance","d) pseudoscience","Answer: c"
"4. The ABO blood groups are determined by ______ present on RBCs.","a) proteins","b) DNA","c) RNA","d) carbohydrates","Answer: d"
"5. The I gene which encodes for the blood group is a code for a sugar polymer.","a) True","b) False","Answer: a"
"6. Which allele of I gene does not result in the production of any sugar antigen?","a) IA","b) IB","c) IC","d) i","Answer: d"
"7. The cattle coat color inheritance is an instance of _______","a) complete dominance","b) incomplete dominance","c) codominance","d) multiple allelism","Answer: c"
"8. The alleles IA and IB code for the same sugar.","a) True","b) False","Answer: b"
"9. Which of the following allele is dominant over i?","a) Only IA","b) Only IB","c) Both IA and IB","d) IC","Answer: d"
"10. What will be the blood group of a person who has IAIB as the genotype?","a) A","b) B","c) AB","d) O","Answer: c"
"11. What is the ability of both IA and IB alleles to express together called?","a) Complete dominance","b) Incomplete dominance","c) Codominance","d) Multiple allelism","Answer: c"
"1. A case was registered against the progeny being exchanged at the hospital. The doctors used blood groups to solve the case. The blood group genotype of parents was IAi and IAIB. What was the blood group of the child who was wrongly placed as their child?","a) A","b) B","c) AB","d) O","Answer: d"
"2. The combinations of alleles of ABO system give rise to six phenotypes.","a) True","b) False","Answer: b"
"3. The combinations of alleles of ABO system give rise to six genotypes.","a) True","b) False","Answer: a"
"4. What mode of inheritance involves more than two forms of gene giving rise to a repertoire of phenotypes?","a) Complete dominance","b) Incomplete dominance","c) Codominance","d) Multiple allelism","Answer: d"
"5. To discover multiple allelism, it is essential to study _______","a) cells from an individual","b) organs from an individual","c) tissues from an individual","d) population","Answer: d"
"6. The mode of inheritance depends on _______","a) gene","b) genotype","c) phenotype","d) organism","Answer: c"
"7. Which of the following is the only possible blood group of progeny obtained from parents that have IAIA and IBIB as their genotypes?","a) A","b) B","c) AB","d) O","Answer: d"
"8. What will be the blood group of a person who has ii as the genotype?","a) A","b) B","c) AB","d) O","Answer: d"
"9. If the blood group of an offspring is O, which of the following is not the correct parental genotypes?","a) IAIA, IAIB","b) IAi, IAi","c) IAi, IBi","d) ii, ii","Answer: a"
"10. What is the blood group of the progeny if one parent donates IA allele while the other donates i?","a) A","b) B","c) AB","d) O","Answer: a"
"1. In order to study the inheritance of two genes, the parents should be true-breeding for _______","a) a single contrasting characters","b) a pair of contrasting characters","c) a pair of chromosomes","d) a single chromosome","Answer: b"
"2. If round seed (RR) was dominant over wrinkled seed (rr) in a monohybrid cross, and yellow pod (YY) was dominant over brown pod (yy), what should be the starting genotype of parents in a dihybrid cross?","a) RRrr and YYyy","b) RRYY and rryy","c) RRyy and YYrr","d) RrYy and RrYy","Answer: b"
"3. What is the expected phenotype of F1 progeny of a dihybrid cross for inflated green pod plants and constricted yellow pod plants?","a) Inflated green pods","b) Inflated yellow pods","c) Constricted green pods","d) Constricted yellow pods","Answer: a"
"4. Given the genotype of parents as AABB and aabb, what is the expected genotype of F1 progeny?","a) AABB","b) AAbb","c) aaBB","d) AaBb","Answer: d"
"5. What is the zygosity of the F1 progeny of a dihybrid cross?","a) Homozygosity","b) Heterozygosity","c) Hemizygostiy","d) Nullizygosity","Answer: b"
"6. All the progeny of F1 generation of a dihybrid cross are genotypically identical for the locus under study.","a) True","b) False","Answer: a"
"7. What is the expected phenotype of F1 generation obtained by the cross between true-breeding round yellow seed plants and true-breeding wrinkled green seed plants?","a) Round green seeds","b) Round yellow seeds","c) Wrinkled green seeds","d) Wrinkled yellow seeds","Answer: a"
"8. Which of the following phenotypes is not obtained in the F2 generation?","a) Round yellow seeds","b) Wrinkled green seeds","c) Wrinkled round seeds","d) Round green seeds","Answer: c"
"9. For the cross of round green and wrinkled yellow seeds, which of the following is incorrect with regards to the F2 generation?","a) Round seeds were three times more abundant than yellow seeds","b) Green seeds were three times less abundant than wrinkled seeds","c) Round seeds were as abundant as the green seeds","d) Yellow seeds were three times more abundant than green seeds","Answer: d"
"10. A cross involving variation in two different traits is called _______","a) monohybrid cross","b) dihybrid cross","c) bihybrid cross","d) polyhybrid cross","Answer: a"
"11. The dihybrid cross was used by Mendel to derive the law of dominance.","a) True","b) False","Answer: b"
"12. For the cross of axial violet and terminal white flowers, which of the following is incorrect with regards to the F2 generation?","a) Axial violet are nine times more abundant than white flowers","b) Axial white flowers are as abundant as terminal violet flowers","c) Terminal white flowers are thrice abundant than the axial white flowers","d) Terminal violet flowers are three times more abundant than terminal white flowers","Answer: c"
"1. The lack of publicity of Mendel’s work was due to _______","a) lack of his ability to communicate","b) his deafness","c) lack of the availability of efficient communication methods","d) him being held captive in jail","Answer: c"
"2. What was the reason for the scientific community not accepting Mendel’s proposal?","a) Mendel’s factors blended, but natural changes were somewhat discrete","b) Mendel’s factors were discrete, but natural changes blended","c) Mendel’s factors were discrete, and natural changes were also discrete","d) Mendel’s factors blended and natural changes also blended","Answer: b"
"3. The nature exhibits ________ variation.","a) continuous","b) discontinuous","c) uniform","d) discrete","Answer: a"
"4. What approach used by Mendel was utterly new?","a) Mathematics to study biological phenomena","b) Crossing of plants","c) Growing garden pea plants","d) Emasculation","Answer: a"
"5. One of the significant drawbacks of Mendel’s work was _________","a) his study on pea plants","b) inability to show the factors being continuous","c) inability to isolate factors","d) inability to prepare proper notes","Answer: c"
"6. Which of the following scientists was not responsible for the rediscovery of Mendel’s work?","a) de Vries","b) Correns","c) Tschermark","d) Putin","Answer: d"
"7. The advent of microscopy in the 1900s allowed scientists to visualize _______","a) moon","b) cell division","c) electron","d) nucleon","Answer: b"
"8. What were the colored bodies observed in the nucleus during the process of division called?","a) Chromosomes","b) Genes","c) DNA","d) RNA","Answer: a"
"9. Which pair of scientists to correlate chromosome movement during meiosis to Mendel’s predictions?","a) Crick and Watson","b) Newton and Einstein","c) Sutton and Boveri","d) Franklin and Wilkins","Answer: c"
"10. What was the contribution of Theodore Boveri and Walter Sutton to Mendel’s work?","a) Rediscovery of his work","b) Challenging Mendel","c) Reperforming Mendel’s experiments in lab conditions","d) Chromosome movement correlation with Mendel’s predictions","Answer: d"
"11. What was the contribution of Correns, von Tschermak, and de Vries to Mendel’s work?","a) Rediscovery of his work","b) Challenging Mendel","c) Reperforming Mendel’s experiments in lab conditions","d) Chromosome movement correlation with Mendel’s predictions","Answer: a"
"12. Why is the chromosome behavior during cell division similar to the gene behavior?","a) Chromosome learns from gene","b) Gene learns from chromosome","c) Chromosome contains gene","d) Gene contains chromosome","Answer: c"
"13. What is called an equational division?","a) Mitosis","b) Meiosis","c) Mitrosis","d) Cleavage","Answer: a"
"14. Genes occur in pairs.","a) True","b) False","Answer: a"
"15. Chromosomes occur in pairs.","a) True","b) False","Answer: a"
"1. What type of crosses were carried out by Morgan on Drosophila?","a) Monohybrid","b) Dihybrid","c) Bihybrid","d) Trihybrid","Answer: b"
"2. Which of the collect cross that was performed by Morgan?","a) Yellow-bodied, white-eyed females with brown-bodied, red-eyed males","b) Yellow-bodied, white-eyed males with brown-bodied, red-eyed females","c) Yellow-eyed, white-bodied females with brown-eyed, red-bodied males","d) Yellow-eyed, white-bodied males with brown-eyed, red-bodied females","Answer: a"
"3. What was the observation made by Morgan based on his dihybrid crosses?","a) Genes segregate independently","b) Genes do not segregate independently","c) Genes disappear","d) New genes appear","Answer: b"
"4. What chromosome were the genes located on that were used by Morgan in his dihybrid cross?","a) X chromosome","b) Y chromosome","c) W chromosome","d) Z chromosome","Answer: a"
"5. For genes located on the same chromosome, the proportion of parental gene combinations are higher than the non-parental combinations.","a) True","b) False","Answer: a"
"6. What is the physical association of genes located on a chromosome called?","a) Linkage","b) Recombination","c) Mutation","d) Replication","Answer: a"
"7. What is the process of the production of non-parental phenotypes called?","a) Linkage","b) Recombination","c) Mutation","d) Replication","Answer: b"
